27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,6,6,6,30,33,33,33,2,32,6,6,6,39,0,0,0,0,0,0,0,0,0,0,0,28
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,38,6,6,6,6,6,6,6,6,6,6,6,6,6,39,0,0,0,49,0,0,0,0,0,0,0,28
27,0,0,36,34,34,34,34,34,34,34,34,34,34,35,0,0,0,0,0,0,0,0,38,6,6,6,6,6,6,6,6,6,6,6,6,6,39,0,0,0,0,0,0,0,0,0,0,0,28
27,0,0,38,6,6,6,6,6,6,6,6,6,6,39,0,0,0,0,0,0,0,0,38,6,6,6,6,6,6,6,6,6,6,6,6,6,39,0,0,0,0,0,0,0,0,0,0,0,28
27,0,0,38,6,6,6,6,6,6,6,6,6,6,39,0,0,0,0,0,0,0,0,30,33,33,33,33,33,33,33,33,33,33,33,33,33,32,0,0,0,0,0,0,0,0,0,0,0,28
27,0,0,38,6,6,6,6,6,6,6,6,6,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
27,0,0,38,6,6,36,34,34,6,6,6,6,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
27,0,0,38,6,6,38,6,6,6,6,6,6,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
27,0,0,38,6,6,38,6,6,6,6,6,6,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
27,0,0,38,6,6,38,6,6,6,6,6,6,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
27,0,0,38,6,6,38,6,6,6,6,6,6,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
27,0,0,38,6,6,38,6,6,6,6,6,6,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
27,0,0,38,6,6,6,6,6,6,6,6,6,6,39,0,0,0,0,49,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,43,45,0,0,0,0,28
27,0,0,38,6,6,6,6,6,6,6,6,6,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,43,46,0,0,0,0,28
27,0,0,38,6,6,6,6,6,6,6,6,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,44,46,0,0,0,0,0,28
27,0,0,38,6,6,6,6,6,6,6,6,6,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,45,0,0,0,0,0,28
27,0,0,38,6,6,6,6,6,6,6,6,6,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,28
27,0,0,38,6,6,6,6,6,6,6,6,6,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,28
27,0,0,30,33,33,33,33,33,33,33,33,33,33,32,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,34,34,34,34,34,35,0,0,0,0,0,0,0,0,0,0,28
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,6,6,6,6,39,0,0,0,0,0,0,0,0,0,0,28
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,6,6,6,6,39,0,0,0,0,0,0,0,0,0,0,28
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,6,6,6,6,39,0,0,49,0,0,0,0,0,0,0,28
27,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,6,6,6,6,39,0,0,0,0,0,0,0,0,0,0,28
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,38,6,6,6,6,6,39,0,0,0,0,0,0,0,0,0,0,28
27,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,30,33,33,2,33,33,32,0,0,0,0,0,0,0,0,0,0,28
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
20,26,26,26,26,26,26,26,26,1,0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,21

